"Secteur","Libelle","CheminDepot","Url"
"Tertiaire_BAT","BAT-TH-110 vA15-1 - Partie A PDF – 101.6 Ko","Tertiaire_BAT/BAT-TH-110 vA15-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-110%20vA15-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-111 vA17-1 : Chauffe-eau solaire collectif (France métropolitaine) PDF – 115.06 Ko","Tertiaire_BAT/BAT-TH-111 vA17-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-111%20vA17-1.pdf"
"Tertiaire_BAT","BAT-TH-111 vA17-1 - Partie A PDF – 100.28 Ko","Tertiaire_BAT/BAT-TH-111 vA17-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-111%20vA17-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-111 vA17-1 - Partie A à compter du 01-07-2026 PDF – 104.66 Ko","Tertiaire_BAT/BAT-TH-111 vA17-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-111%20vA17-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-112 vA22-2 : Système de variation électronique de vitesse sur un moteur asynchrone PDF – 129.48 Ko","Tertiaire_BAT/BAT-TH-112 vA22-2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-112%20vA22-2.pdf"
"Tertiaire_BAT","BAT-TH-112 vA22-2 - Partie A PDF – 131.13 Ko","Tertiaire_BAT/BAT-TH-112 vA22-2 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-112%20vA22-2%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-112 vA22-2 - Partie A à compter du 01-07-2026 PDF – 121.49 Ko","Tertiaire_BAT/BAT-TH-112 vA22-2 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-112%20vA22-2%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-115 vA15-2 : Climatiseur performant (France d'outre mer) PDF – 121.23 Ko","Tertiaire_BAT/BAT-TH-115 vA15-2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-115%20vA15-2.pdf"
"Tertiaire_BAT","BAT-TH-115 vA15-2 - Partie A PDF – 106.3 Ko","Tertiaire_BAT/BAT-TH-115 vA15-2 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-115%20vA15-2%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-115 vA15-2 - Partie A à compter du 01-07-2026 PDF – 111.29 Ko","Tertiaire_BAT/BAT-TH-115 vA15-2 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-115%20vA15-2%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-116 vA62-6 à compter du 01-01-2025 : Système de gestion technique du bâtiment pour le chauffage, l’eau chaude sanitaire, le refroidissement / climatisation, l’éclairage et les auxiliaires PDF – 166.13 Ko","Tertiaire_BAT/BAT-TH-116 vA62-6 à compter du 01-01-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-116%20vA62-6%20%C3%A0%20compter%20du%2001-01-2025_1.pdf"
"Tertiaire_BAT","BAT-TH-116 vA62-6 à compter du 01-01-2025 - Partie A PDF – 125.47 Ko","Tertiaire_BAT/BAT-TH-116 vA62-6 à compter du 01-01-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-116%20vA62-6%20%C3%A0%20compter%20du%2001-01-2025%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-116 vA62-6 à compter du 01-01-2025 - Partie A à compter du 01-07-2026 PDF – 113.18 Ko","Tertiaire_BAT/BAT-TH-116 vA62-6 à compter du 01-01-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-116%20vA62-6%20%C3%A0%20compter%20du%2001-01-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-121 vA35-3 à compter du 01-10-2020 : Chauffe-eau solaire (France d'outre mer) PDF – 174.3 Ko","Tertiaire_BAT/BAT-TH-121 vA35-3 à compter du 01-10-2020.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-121%20vA35-3%20%C3%A0%20compter%20du%2001-10-2020.pdf"
"Tertiaire_BAT","BAT-TH-121 vA35-3 à compter du 01-10-2020 - Partie A PDF – 128.27 Ko","Tertiaire_BAT/BAT-TH-121 vA35-3 à compter du 01-10-2020 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-121%20vA35-3%20%C3%A0%20compter%20du%2001-10-2020%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-121 vA35-3 à compter du 01-10-2020 - Partie A à compter du 01-07-2026 PDF – 121.19 Ko","Tertiaire_BAT/BAT-TH-121 vA35-3 à compter du 01-10-2020 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-121%20vA35-3%20%C3%A0%20compter%20du%2001-10-2020%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-122 vA22-1 : Programmateur d’intermittence pour la climatisation (France d’outre-mer) PDF – 120.61 Ko","Tertiaire_BAT/BAT-TH-122 vA22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-122%20vA22-1.pdf"
"Tertiaire_BAT","BAT-TH-122 vA22-1 - Partie A PDF – 115.63 Ko","Tertiaire_BAT/BAT-TH-122 vA22-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-122%20vA22-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-122 vA22-1 - Partie A à compter du 01-07-2026 PDF – 119.72 Ko","Tertiaire_BAT/BAT-TH-122 vA22-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-122%20vA22-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-125 v A32-2 à compter du 01-04-2020 : Ventilation mécanique simple flux à débit d’air constant ou modulé PDF – 146.09 Ko","Tertiaire_BAT/BAT-TH-125 v A32-2 à compter du 01-04-2020_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-125%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020_0.pdf"
"Tertiaire_BAT","BAT-TH-125 v A32-2 à compter du 01-04-2020 - Partie A PDF – 115.83 Ko","Tertiaire_BAT/BAT-TH-125 v A32-2 à compter du 01-04-2020 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-125%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-125 v A32-2 à compter du 01-04-2020 - Partie A à compter du 01-07-2026 PDF – 120.76 Ko","Tertiaire_BAT/BAT-TH-125 v A32-2 à compter du 01-04-2020 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-125%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-126 v A32-2 à compter du 01-04-2020 : Ventilation mécanique double flux avec échangeur à débit d’air constant ou modulé PDF – 157.38 Ko","Tertiaire_BAT/BAT-TH-126 v A32-2 à compter du 01-04-2020_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-126%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020_0.pdf"
"Tertiaire_BAT","BAT-TH-126 v A32-2 à compter du 01-04-2020 - Partie A PDF – 120.15 Ko","Tertiaire_BAT/BAT-TH-126 v A32-2 à compter du 01-04-2020 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-126%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-126 v A32-2 à compter du 01-04-2020 - Partie A à compter du 01-07-2026 PDF – 124.97 Ko","Tertiaire_BAT/BAT-TH-126 v A32-2 à compter du 01-04-2020 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-126%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-127 vA79-5 à compter du 01-01-2026 : Raccordement d'un bâtiment tertiaire à un réseau de chaleur PDF – 131.77 Ko","Tertiaire_BAT/BAT-TH-127 vA79-5 à compter du 01-01-2026_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-127%20vA79-5%20%C3%A0%20compter%20du%2001-01-2026_1.pdf"
"Tertiaire_BAT","BAT-TH-127 vA79-5 à compter du 01-01-2026 - Parties A, B, C et D PDF – 160.53 Ko","Tertiaire_BAT/BAT-TH-127 vA79-5 à compter du 01-01-2026 - Parties A, B, C et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-127%20vA79-5%20%C3%A0%20compter%20du%2001-01-2026%20-%20Parties%20A%2C%20B%2C%20C%20et%20D.pdf"
"Tertiaire_BAT","BAT-TH-127 vA79-5 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 - Parties B, C et D PDF – 163.67 Ko","Tertiaire_BAT/BAT-TH-127 vA79-5 à compter du 01-01-2026 - Partie A à compter du 01-07-2026 - Parties B, C et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-127%20vA79-5%20%C3%A0%20compter%20du%2001-01-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026%20-%20Parties%20B%2C%20C%20et%20D.pdf"
"Tertiaire_BAT","BAT-TH-127 vA79-5 à compter du 01-01-2026 - Annexe 2 PDF – 152.7 Ko","Tertiaire_BAT/BAT-TH-127 vA79-5 à compter du 01-01-2026 - Annexe 2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-127%20vA79-5%20%C3%A0%20compter%20du%2001-01-2026%20-%20Annexe%202.pdf"
"Tertiaire_BAT","BAT-TH-127 vA79-5 à compter du 01-01-2026 - Annexe 2 à compter du 01-07-2026 PDF – 156.24 Ko","Tertiaire_BAT/BAT-TH-127 vA79-5 à compter du 01-01-2026 - Annexe 2 à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-127%20vA79-5%20%C3%A0%20compter%20du%2001-01-2026%20-%20Annexe%202%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-134 vA22-1 : Système de régulation sur un groupe de production de froid permettant d’avoir une haute pression flottante (France métropolitaine) PDF – 157.16 Ko","Tertiaire_BAT/BAT-TH-134 vA22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-134%20vA22-1.pdf"
"Tertiaire_BAT","BAT-TH-134 v A22-1 - Partie A PDF – 125.55 Ko","Tertiaire_BAT/BAT-TH-134 v A22-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-134%20v%20A22-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-134 v A22-1 - Partie A à compter du 01-07-2026 PDF – 129.13 Ko","Tertiaire_BAT/BAT-TH-134 v A22-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-134%20v%20A22-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-135 vA26-1 : Système de régulation sur un groupe de production de froid permettant d’avoir une haute pression flottante (France d’outre-mer) PDF – 146.88 Ko","Tertiaire_BAT/BAT-TH-135 vA26-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-135%20vA26-1.pdf"
"Tertiaire_BAT","BAT-TH-135 vA26-1 - Partie A PDF – 103.64 Ko","Tertiaire_BAT/BAT-TH-135 vA26-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-135%20vA26-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-135 vA26-1 - Partie A à compter du 01-07-2026 PDF – 108.96 Ko","Tertiaire_BAT/BAT-TH-135 vA26-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-135%20vA26-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-139 vA35-3 à compter du 01-10-2020 : Système de récupération de chaleur sur un groupe de production de froid PDF – 163.19 Ko","Tertiaire_BAT/BAT-TH-139 vA35-3 à compter du 01-10-2020.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-139%20vA35-3%20%C3%A0%20compter%20du%2001-10-2020.pdf"
"Tertiaire_BAT","BAT-TH-139 v A35-3 à compter du 01-10-2020 - Partie A PDF – 138.46 Ko","Tertiaire_BAT/BAT-TH-139 v A35-3 à compter du 01-10-2020 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-139%20v%20A35-3%20%C3%A0%20compter%20du%2001-10-2020%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-139 v A35-3 à compter du 01-10-2020 - Partie A à compter du 01-07-2026 PDF – 142.43 Ko","Tertiaire_BAT/BAT-TH-139 v A35-3 à compter du 01-10-2020 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-139%20v%20A35-3%20%C3%A0%20compter%20du%2001-10-2020%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-142 vA71-4 à compter du 01-08-2025 : Système de déstratification d’air PDF – 131.74 Ko","Tertiaire_BAT/BAT-TH-142 vA71-4 à compter du 01-08-2025.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-142%20vA71-4%20%C3%A0%20compter%20du%2001-08-2025.pdf"
"Tertiaire_BAT","BAT-TH-142 vA71-4 à compter du 01-08-2025 - Partie A PDF – 110.92 Ko","Tertiaire_BAT/BAT-TH-142 vA71-4 à compter du 01-08-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-142%20vA71-4%20%C3%A0%20compter%20du%2001-08-2025%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-142 vA71-4 à compter du 01-08-2025 - Partie A à compter du 01-07-2026 PDF – 114.15 Ko","Tertiaire_BAT/BAT-TH-142 vA71-4 à compter du 01-08-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-142%20vA71-4%20%C3%A0%20compter%20du%2001-08-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-143 vA16-1 : Ventilo-convecteurs haute performance PDF – 124.81 Ko","Tertiaire_BAT/BAT-TH-143 vA16-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-143%20vA16-1.pdf"
"Tertiaire_BAT","BAT-TH-143 vA16-1 - Partie A PDF – 102.12 Ko","Tertiaire_BAT/BAT-TH-143 vA16-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-143%20vA16-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-143 vA16-1 - Partie A à compter du 01-07-2026 PDF – 107.15 Ko","Tertiaire_BAT/BAT-TH-143 vA16-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-143%20vA16-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-145 vA23-1 : Système de régulation sur un groupe de production de froid permettant d’avoir une basse pression flottante (France métropolitaine) PDF – 110.14 Ko","Tertiaire_BAT/BAT-TH-145 vA23-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-145%20vA23-1.pdf"
"Tertiaire_BAT","BAT-TH-145 vA23-1 - Partie A PDF – 107.66 Ko","Tertiaire_BAT/BAT-TH-145 vA23-1 - Partie A_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-145%20vA23-1%20-%20Partie%20A_0.pdf"
"Tertiaire_BAT","BAT-TH-145 vA23-1 - Partie A à compter du 01-07-2026 PDF – 113.24 Ko","Tertiaire_BAT/BAT-TH-145 vA23-1 - Partie A à compter du 01-07-2026.docx-.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-145%20vA23-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.docx-.pdf"
"Tertiaire_BAT","BAT-TH-153 vA28-1 : Système de confinement des allées froides et allées chaudes dans un Data Center PDF – 122.78 Ko","Tertiaire_BAT/BAT-TH-153 vA28-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-153%20vA28-1.pdf"
"Tertiaire_BAT","BAT-TH-153 vA28-1 - Partie A PDF – 115.63 Ko","Tertiaire_BAT/BAT-TH-153 vA28-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-153%20vA28-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-153 vA28-1 - Partie A à compter du 01-07-2026 PDF – 120.7 Ko","Tertiaire_BAT/BAT-TH-153 vA28-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-153%20vA28-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-154 vA28-1 : Récupération instantanée de chaleur sur eaux grises PDF – 166.73 Ko","Tertiaire_BAT/BAT-TH-154 vA28-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-154%20vA28-1.pdf"
"Tertiaire_BAT","BAT-TH-154 vA28-1 - Partie A PDF – 108.99 Ko","Tertiaire_BAT/BAT-TH-154 vA28-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-154%20vA28-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-154 vA28-1 - Partie A à compter du 01-07-2026 PDF – 113.93 Ko","Tertiaire_BAT/BAT-TH-154 vA28-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-154%20vA28-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-156 vA31-1 : Freecooling par eau de refroidissement en substitution d'un groupe froid pour la climatisation PDF – 124.01 Ko","Tertiaire_BAT/BAT-TH-156 vA31-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-156%20vA31-1.pdf"
"Tertiaire_BAT","BAT-TH-156 vA31-1 - Partie A PDF – 114.02 Ko","Tertiaire_BAT/BAT-TH-156 vA31-1 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-156%20vA31-1%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-156 vA31-1 - Partie A à compter du 01-07-2026 PDF – 118.26 Ko","Tertiaire_BAT/BAT-TH-156 vA31-1 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-156%20vA31-1%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-157 vA50-2 à compter du 01-04-2023 : Chaudière biomasse collective PDF – 134.77 Ko","Tertiaire_BAT/BAT-TH-157 vA50-2 à compter du 01-04-2023_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-157%20vA50-2%20%C3%A0%20compter%20du%2001-04-2023_1.pdf"
"Tertiaire_BAT","BAT-TH-157 vA50-2 à compter du 01-04-2023 - Partie A PDF – 122.28 Ko","Tertiaire_BAT/BAT-TH-157 vA50-2 à compter du 01-04-2023 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-157%20vA50-2%20%C3%A0%20compter%20du%2001-04-2023%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-157 vA50-2 à compter du 01-04-2023 - Partie A à compter du 01-07-2026 PDF – 126.22 Ko","Tertiaire_BAT/BAT-TH-157 vA50-2 à compter du 01-04-2023 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-157%20vA50-2%20%C3%A0%20compter%20du%2001-04-2023%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-158 vA62-3 à compter du 01-01-2025 : Pompe à chaleur réversible de type air/air PDF – 168.42 Ko","Tertiaire_BAT/BAT-TH-158 vA62-3 à compter du 01-01-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-158%20vA62-3%20%C3%A0%20compter%20du%2001-01-2025_1.pdf"
"Tertiaire_BAT","BAT-TH-158 vA62-3 à compter du 01-01-2025 - Partie A PDF – 130.5 Ko","Tertiaire_BAT/BAT-TH-158 vA62-3 à compter du 01-01-2025 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-158%20vA62-3%20%C3%A0%20compter%20du%2001-01-2025%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-158 vA62-3 à compter du 01-01-2025 - Partie A à compter du 01-07-2026 PDF – 135.79 Ko","Tertiaire_BAT/BAT-TH-158 vA62-3 à compter du 01-01-2025 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-158%20vA62-3%20%C3%A0%20compter%20du%2001-01-2025%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-159 vA40-1 à compter du 29-12-2021 : Raccordement d’un bâtiment tertiaire à un réseau de froid PDF – 127.36 Ko","Tertiaire_BAT/BAT-TH-159 vA40-1 à compter du 29-12-2021_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-159%20vA40-1%20%C3%A0%20compter%20du%2029-12-2021_1.pdf"
"Tertiaire_BAT","BAT-TH-159 vA40-1 à compter du 29-12-2021 - Parties A, B, C et D PDF – 134.13 Ko","Tertiaire_BAT/BAT-TH-159 vA40-1 à compter du 29-12-2021 - Parties A, B, C et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-159%20vA40-1%20%C3%A0%20compter%20du%2029-12-2021%20-%20Parties%20A%2C%20B%2C%20C%20et%20D.pdf"
"Tertiaire_BAT","BAT-TH-159 vA40-1 à compter du 29-12-2021 - Partie A à compter du 01-07-2026 - Parties B, C et D PDF – 135.66 Ko","Tertiaire_BAT/BAT-TH-159 vA40-1 à compter du 29-12-2021 - Partie A à compter du 01-07-2026 - Parties B, C et D.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-159%20vA40-1%20%C3%A0%20compter%20du%2029-12-2021%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026%20-%20Parties%20B%2C%20C%20et%20D.pdf"
"Tertiaire_BAT","BAT-TH-161 vA62-1 à compter du 31-08-2024 : Maintien en température des groupes électrogènes de secours par pompe à chaleur de type air/eau PDF – 159.29 Ko","Tertiaire_BAT/BAT-TH-161 vA62-1 à compter du 31-08-2024_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-161%20vA62-1%20%C3%A0%20compter%20du%2031-08-2024_1.pdf"
"Tertiaire_BAT","BAT-TH-161 vA62-1 à compter du 31-08-2024 - Partie A PDF – 136.52 Ko","Tertiaire_BAT/BAT-TH-161 vA62-1 à compter du 31-08-2024 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-161%20vA62-1%20%C3%A0%20compter%20du%2031-08-2024%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-161 vA62-1 à compter du 31-08-2024 - Partie A à compter du 01-07-2026 PDF – 141.73 Ko","Tertiaire_BAT/BAT-TH-161 vA62-1 à compter du 31-08-2024 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-161%20vA62-1%20%C3%A0%20compter%20du%2031-08-2024%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-162 vA81-2 à compter du 30-04-2026 : Système géothermique PDF – 221.85 Ko","Tertiaire_BAT/BAT-TH-162 vA81-2 à compter du 30-04-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-162%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026.pdf"
"Tertiaire_BAT","BAT-TH-162 vA81-2 à compter du 30-04-2026 - Partie A PDF – 159.87 Ko","Tertiaire_BAT/BAT-TH-162 vA81-2 à compter du 30-04-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-162%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-162 vA81-2 à compter du 30-04-2026 - Partie A à compter du 01-07-2026 PDF – 161.96 Ko","Tertiaire_BAT/BAT-TH-162 vA81-2 à compter du 30-04-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-162%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
"Tertiaire_BAT","BAT-TH-163 vA81-2 à compter du 30-04-2026 : Pompe à chaleur collective de type air/eau PDF – 141.35 Ko","Tertiaire_BAT/BAT-TH-163 vA81-2 à compter du 30-04-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-163%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026.pdf"
"Tertiaire_BAT","BAT-TH-163 vA81-2 à compter du 30-04-2026 - Partie A PDF – 112.17 Ko","Tertiaire_BAT/BAT-TH-163 vA81-2 à compter du 30-04-2026 - Partie A.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-163%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026%20-%20Partie%20A.pdf"
"Tertiaire_BAT","BAT-TH-163 vA81-2 à compter du 30-04-2026 - Partie A à compter du 01-07-2026 PDF – 115.9 Ko","Tertiaire_BAT/BAT-TH-163 vA81-2 à compter du 30-04-2026 - Partie A à compter du 01-07-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-163%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026%20-%20Partie%20A%20%C3%A0%20compter%20du%2001-07-2026.pdf"
