"Secteur","Code","LibellePrincipal","CheminDepot","Url","DocumentsAssocies"
"Residentiel_BAR","BAR-TH-143","BAR-TH-143 vA79-6 à compter du 01-01-2026 : Système solaire combiné (France métropolitaine) PDF – 126.74 Ko","Residentiel_BAR/BAR-TH-143 vA79-6 à compter du 01-01-2026_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-143%20vA79-6%20%C3%A0%20compter%20du%2001-01-2026_1.pdf","3"
"Residentiel_BAR","BAR-TH-148","BAR-TH-148 vA78-4 à compter du 01-01-2026 : Chauffe-eau thermodynamique à accumulation PDF – 115.76 Ko","Residentiel_BAR/BAR-TH-148 vA78-4 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-148%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026.pdf","3"
"Residentiel_BAR","BAR-TH-155","BAR-TH-155 vA40-4 à compter du 01-04-2022 : Ventilation hybride hygroréglable (France métropolitaine) PDF – 131.38 Ko","Residentiel_BAR/BAR-TH-155 vA40-4 à compter du 01-04-2022_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-155%20vA40-4%20%C3%A0%20compter%20du%2001-04-2022_0.pdf","3"
"Residentiel_BAR","BAR-TH-158","BAR-TH-158 vA73-3 à compter du 01-11-2025 : Émetteur électrique à régulation électronique à fonctions avancées PDF – 129.81 Ko","Residentiel_BAR/BAR-TH-158 vA73-3 à compter du 01-11-2025_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-158%20vA73-3%20%C3%A0%20compter%20du%2001-11-2025_0.pdf","3"
"Residentiel_BAR","BAR-TH-159","BAR-TH-159 vA50-4 à compter du 01-04-2023 : Pompe à chaleur hybride individuelle PDF – 156.91 Ko","Residentiel_BAR/BAR-TH-159 vA50-4 à compter du 01-04-2023_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-159%20vA50-4%20%C3%A0%20compter%20du%2001-04-2023_0.pdf","3"
"Residentiel_BAR","BAR-TH-161","BAR-TH-161 vA71-3 à compter du 01-08-2025 : Isolation de points singuliers d’un réseau PDF – 134.27 Ko","Residentiel_BAR/BAR-TH-161 vA71-3 à compter du 01-08-2025.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-161%20vA71-3%20%C3%A0%20compter%20du%2001-08-2025.pdf","3"
"Residentiel_BAR","BAR-TH-162","BAR-TH-162 vA28-1 : Système énergétique comportant des capteurs solaires photovoltaïques et thermiques à circulation d’eau (France métropolitaine) PDF – 123.58 Ko","Residentiel_BAR/BAR-TH-162 vA28-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-162%20vA28-1.pdf","3"
"Residentiel_BAR","BAR-TH-165","BAR-TH-165 vA34-1 : Chaudière biomasse collective PDF – 134.71 Ko","Residentiel_BAR/BAR-TH-165 vA34-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-165%20vA34-1.pdf","3"
"Residentiel_BAR","BAR-TH-168","BAR-TH-168 vA78-3 à compter du 01-01-2026 : Dispositif solaire thermique (France métropolitaine) PDF – 160.76 Ko","Residentiel_BAR/BAR-TH-168 vA78-3 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-168%20vA78-3%20%C3%A0%20compter%20du%2001-01-2026.pdf","3"
"Residentiel_BAR","BAR-TH-169","BAR-TH-169 vA65-2 à compter du 01-04-2025 : Pompe à chaleur collective de type air/eau ou eau/eau pour l’eau chaude sanitaire PDF – 131.8 Ko","Residentiel_BAR/BAR-TH-169 vA65-2 à compter du 01-04-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-169%20vA65-2%20%C3%A0%20compter%20du%2001-04-2025_1.pdf","3"
"Residentiel_BAR","BAR-TH-170","BAR-TH-170 vA54-1 à compter du 01-10-2023 : Récupération de chaleur fatale issue de serveurs informatiques pour l’eau chaude sanitaire collective PDF – 109.98 Ko","Residentiel_BAR/BAR-TH-170 vA54-1 à compter du 01-10-2023_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-170%20vA54-1%20%C3%A0%20compter%20du%2001-10-2023_1.pdf","3"
"Residentiel_BAR","BAR-TH-171","BAR-TH-171 vA78-4 à compter du 01-01-2026 : Pompe à chaleur de type air/eau PDF – 133.79 Ko","Residentiel_BAR/BAR-TH-171 vA78-4 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-171%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026.pdf","3"
"Residentiel_BAR","BAR-TH-172","BAR-TH-172 vA78-4 à compter du 01-01-2026 : Pompe à chaleur de type eau/eau ou sol/eau PDF – 132.28 Ko","Residentiel_BAR/BAR-TH-172 vA78-4 à compter du 01-01-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-172%20vA78-4%20%C3%A0%20compter%20du%2001-01-2026.pdf","3"
"Residentiel_BAR","BAR-TH-173","BAR-TH-173 vA69-2 à compter du 01-07-2025 : Système de régulation par programmation horaire pièce par pièce PDF – 154.48 Ko","Residentiel_BAR/BAR-TH-173 vA69-2 à compter du 01-07-2025.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-173%20vA69-2%20%C3%A0%20compter%20du%2001-07-2025.pdf","3"
"Residentiel_BAR","BAR-TH-174","BAR-TH-174 vA80-3 à compter du 17-01-2026 : Rénovation d’ampleur d’une maison individuelle (France métropolitaine) PDF – 204.43 Ko","Residentiel_BAR/BAR-TH-174 vA80-3 à compter du 17-01-2026_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-174%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026_0.pdf","3"
"Residentiel_BAR","BAR-TH-175","BAR-TH-175 vA80-3 à compter du 17-01-2026 : Rénovation d’ampleur d’un appartement (France métropolitaine) PDF – 197.32 Ko","Residentiel_BAR/BAR-TH-175 vA80-3 à compter du 17-01-2026_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-175%20vA80-3%20%C3%A0%20compter%20du%2017-01-2026_0.pdf","3"
"Residentiel_BAR","BAR-TH-176","BAR-TH-176 vA58-1 à compter du 29-12-2023 : Système de régulation de la consommation d’un chauffe-eau électrique à effet Joule PDF – 170.76 Ko","Residentiel_BAR/BAR-TH-176 vA58-1 à compter du 29-12-2023_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-176%20vA58-1%20%C3%A0%20compter%20du%2029-12-2023_0.pdf","3"
"Residentiel_BAR","BAR-TH-177","BAR-TH-177 vA80-2 à compter du 17-01-2026 : Rénovation globale d’un bâtiment résidentiel collectif (France métropolitaine) PDF – 185.37 Ko","Residentiel_BAR/BAR-TH-177 vA80-2 à compter du 17-01-2026_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-177%20vA80-2%20%C3%A0%20compter%20du%2017-01-2026_0.pdf","3"
"Residentiel_BAR","BAR-TH-178","BAR-TH-178 vA81-2 à compter du 30-04-2026 : Système géothermique PDF – 170.16 Ko","Residentiel_BAR/BAR-TH-178 vA81-2 à compter du 30-04-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-178%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026.pdf","3"
"Residentiel_BAR","BAR-TH-179","BAR-TH-179 vA81-2 à compter du 30-04-2026 : Pompe à chaleur collective de type air/eau PDF – 140.74 Ko","Residentiel_BAR/BAR-TH-179 vA81-2 à compter du 30-04-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-179%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026.pdf","3"
"Residentiel_BAR","BAR-TH-180","BAR-TH-180 vA81-2 à compter du 30-04-2026 : Pompe à chaleur collective de type eau/eau ou eau glycolée/eau PDF – 145.2 Ko","Residentiel_BAR/BAR-TH-180 vA81-2 à compter du 30-04-2026.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAR-TH-180%20vA81-2%20%C3%A0%20compter%20du%2030-04-2026.pdf","3"
"Tertiaire_BAT","BAT-EN-101","BAT-EN-101 vA64-4 à compter du 01-01-2025 : Isolation de combles ou de toitures PDF – 125.45 Ko","Tertiaire_BAT/BAT-EN-101 vA64-4 à compter du 01-01-2025_2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-101%20vA64-4%20%C3%A0%20compter%20du%2001-01-2025_2.pdf","3"
"Tertiaire_BAT","BAT-EN-102","BAT-EN-102 vA64-3 à compter du 01-01-2025 : Isolation des murs PDF – 124 Ko","Tertiaire_BAT/BAT-EN-102 vA64-3 à compter du 01-01-2025_2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-102%20vA64-3%20%C3%A0%20compter%20du%2001-01-2025_2.pdf","3"
"Tertiaire_BAT","BAT-EN-103","BAT-EN-103 vA64-4 à compter du 01-01-2025 : Isolation d’un plancher PDF – 125.58 Ko","Tertiaire_BAT/BAT-EN-103 vA64-4 à compter du 01-01-2025_2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-103%20vA64-4%20%C3%A0%20compter%20du%2001-01-2025_2.pdf","3"
"Tertiaire_BAT","BAT-EN-104","BAT-EN-104 vA54-3 à compter du 01-01-2024 : Fenêtre ou porte-fenêtre complète avec vitrage isolant PDF – 128.16 Ko","Tertiaire_BAT/BAT-EN-104 vA54-3 à compter du 01-01-2024_2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-104%20vA54-3%20%C3%A0%20compter%20du%2001-01-2024_2.pdf","3"
"Tertiaire_BAT","BAT-EN-106","BAT-EN-106 vA64-3 à compter du 01-01-2025 : Isolation de combles ou de toitures (France d’outre-mer) PDF – 124.38 Ko","Tertiaire_BAT/BAT-EN-106 vA64-3 à compter du 01-01-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-106%20vA64-3%20%C3%A0%20compter%20du%2001-01-2025_1.pdf","3"
"Tertiaire_BAT","BAT-EN-107","BAT-EN-107 vA64-3 à compter du 01-01-2025 : Isolation des toitures terrasses PDF – 124.12 Ko","Tertiaire_BAT/BAT-EN-107 vA64-3 à compter du 01-01-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-107%20vA64-3%20%C3%A0%20compter%20du%2001-01-2025_1.pdf","3"
"Tertiaire_BAT","BAT-EN-108","BAT-EN-108 vA19-1 : Isolation des murs (France d’outre-mer) PDF – 114.19 Ko","Tertiaire_BAT/BAT-EN-108 vA19-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-108%20vA19-1.pdf","3"
"Tertiaire_BAT","BAT-EN-109","BAT-EN-109 vA24-1 : Réduction des apports solaires par la toiture (France d'outre mer) PDF – 134.35 Ko","Tertiaire_BAT/BAT-EN-109 vA24-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-109%20vA24-1.pdf","3"
"Tertiaire_BAT","BAT-EN-110","BAT-EN-110 vA25-1 : Protections des baies contre le rayonnement solaire (France d’outre-mer) PDF – 131.46 Ko","Tertiaire_BAT/BAT-EN-110 vA25-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-110%20vA25-1.pdf","3"
"Tertiaire_BAT","BAT-EN-111","BAT-EN-111 vA38-1 à compter du 31-07-2021 : Fenêtre ou porte-fenêtre complète avec vitrage pariétodynamique (France métropolitaine) PDF – 136.78 Ko","Tertiaire_BAT/BAT-EN-111 vA38-1 à compter du 31-07-2021.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-111%20vA38-1%20%C3%A0%20compter%20du%2031-07-2021.pdf","3"
"Tertiaire_BAT","BAT-EN-112","BAT-EN-112 vA38-1 à compter du 31-07-2021 : Revêtements réflectifs en toiture PDF – 125.28 Ko","Tertiaire_BAT/BAT-EN-112 vA38-1 à compter du 31-07-2021.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-112%20vA38-1%20%C3%A0%20compter%20du%2031-07-2021.pdf","3"
"Tertiaire_BAT","BAT-EN-113","BAT-EN-113 vA54-1 à compter du 01-10-2023 : Façade rideau ou semi-rideau avec vitrage isolant PDF – 126.21 Ko","Tertiaire_BAT/BAT-EN-113 vA54-1 à compter du 01-10-2023_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EN-113%20vA54-1%20%C3%A0%20compter%20du%2001-10-2023_1.pdf","3"
"Tertiaire_BAT","BAT-EQ-117","BAT-EQ-117 vA40-2 à compter du 01-04-2022 : Installation frigorifique utilisant du CO2 subcritique ou transcritique PDF – 164.25 Ko","Tertiaire_BAT/BAT-EQ-117 vA40-2 à compter du 01-04-2022_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-117%20vA40-2%20%C3%A0%20compter%20du%2001-04-2022_1.pdf","3"
"Tertiaire_BAT","BAT-EQ-123","BAT-EQ-123 vA25-2 après le 01-04-2017 : Moto-variateur synchrone à aimants permanents ou à reluctance PDF – 127.08 Ko","Tertiaire_BAT/BAT-EQ-123 vA25-2 après le 01-04-2017.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-123%20vA25-2%20apr%C3%A8s%20le%2001-04-2017.pdf","3"
"Tertiaire_BAT","BAT-EQ-124","BAT-EQ-124 vA15-1 : Fermeture des meubles frigorifiques de vente à température positive PDF – 110.39 Ko","Tertiaire_BAT/BAT-EQ-124 vA15-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-124%20vA15-1.pdf","3"
"Tertiaire_BAT","BAT-EQ-125","BAT-EQ-125 vA22-1 : Fermeture des meubles frigorifiques de vente à température négative PDF – 152.8 Ko","Tertiaire_BAT/BAT-EQ-125 vA22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-125%20vA22-1.pdf","3"
"Tertiaire_BAT","BAT-EQ-129","BAT-EQ-129 vA26-1 : Lanterneaux d’éclairage zénithal (France Métropolitaine) PDF – 158.37 Ko","Tertiaire_BAT/BAT-EQ-129 vA26-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-129%20vA26-1.pdf","3"
"Tertiaire_BAT","BAT-EQ-130","BAT-EQ-130 vA22-1 : Système de condensation frigorifique à haute efficacité PDF – 163.94 Ko","Tertiaire_BAT/BAT-EQ-130 vA22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-130%20vA22-1.pdf","3"
"Tertiaire_BAT","BAT-EQ-131","BAT-EQ-131 vA15-1 : Conduits de lumière naturelle PDF – 113.94 Ko","Tertiaire_BAT/BAT-EQ-131 vA15-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-131%20vA15-1.pdf","3"
"Tertiaire_BAT","BAT-EQ-134","BAT-EQ-134 vA58-2 à compter du 01-04-2024 : Meuble frigorifique de vente performant avec groupe de production de froid intégré PDF – 138.56 Ko","Tertiaire_BAT/BAT-EQ-134 vA58-2 à compter du 01-04-2024_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-134%20vA58-2%20%C3%A0%20compter%20du%2001-04-2024_1.pdf","3"
"Tertiaire_BAT","BAT-EQ-135","BAT-EQ-135 vA65-2 à compter du 01-04-2025 : Dispositif performant d’alimentation sans interruption PDF – 125.81 Ko","Tertiaire_BAT/BAT-EQ-135 vA65-2 à compter du 01-04-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-EQ-135%20vA65-2%20%C3%A0%20compter%20du%2001-04-2025_1.pdf","3"
"Tertiaire_BAT","BAT-SE-103","BAT-SE-103 vA19-1 : Réglage des organes d’équilibrage d’une installation de chauffage à eau chaude PDF – 108.35 Ko","Tertiaire_BAT/BAT-SE-103 vA19-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-SE-103%20vA19-1.pdf","3"
"Tertiaire_BAT","BAT-SE-104","BAT-SE-104 vA31-1 : Contrat de performance énergétique Services (CPE Services) Chauffage PDF – 202.33 Ko","Tertiaire_BAT/BAT-SE-104 vA31-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-SE-104%20vA31-1.pdf","3"
"Tertiaire_BAT","BAT-SE-105","BAT-SE-105 vA32-1 : Abaissement de la température de retour vers un réseau de chaleur PDF – 119.72 Ko","Tertiaire_BAT/BAT-SE-105 vA32-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-SE-105%20vA32-1.pdf","3"
"Tertiaire_BAT","BAT-TH-103","BAT-TH-103 v A31-2 à compter du 01-10-2019 : Plancher chauffant hydraulique à basse température PDF – 116.34 Ko","Tertiaire_BAT/BAT-TH-103 v A31-2 à compter du 01-10-2019_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-103%20v%20A31-2%20%C3%A0%20compter%20du%2001-10-2019_0.pdf","3"
"Tertiaire_BAT","BAT-TH-105","BAT-TH-105 v A32-2 à compter du 01-04-2020 PDF – 118 Ko","Tertiaire_BAT/BAT-TH-105 v A32-2 à compter du 01-04-2020_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-105%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020_0.pdf","3"
"Tertiaire_BAT","BAT-TH-108","BAT-TH-108 v A22-1 : Système de régulation par programmation d’intermittence PDF – 133.01 Ko","Tertiaire_BAT/BAT-TH-108 v A22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-108%20v%20A22-1.pdf","3"
"Tertiaire_BAT","BAT-TH-109","BAT-TH-109 vA54-3 à compter du 01-01-2024 : Optimiseur de relance en chauffage collectif comprenant une fonction auto-adaptative PDF – 124.33 Ko","Tertiaire_BAT/BAT-TH-109 vA54-3 à compter du 01-01-2024_2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-109%20vA54-3%20%C3%A0%20compter%20du%2001-01-2024_2.pdf","3"
"Tertiaire_BAT","BAT-TH-110","BAT-TH-110 vA15-1 : Récupérateur de chaleur à condensation PDF – 130.44 Ko","Tertiaire_BAT/BAT-TH-110 vA15-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-110%20vA15-1.pdf","3"
"Tertiaire_BAT","BAT-TH-111","BAT-TH-111 vA17-1 : Chauffe-eau solaire collectif (France métropolitaine) PDF – 115.06 Ko","Tertiaire_BAT/BAT-TH-111 vA17-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-111%20vA17-1.pdf","3"
"Tertiaire_BAT","BAT-TH-112","BAT-TH-112 vA22-2 : Système de variation électronique de vitesse sur un moteur asynchrone PDF – 129.48 Ko","Tertiaire_BAT/BAT-TH-112 vA22-2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-112%20vA22-2.pdf","3"
"Tertiaire_BAT","BAT-TH-115","BAT-TH-115 vA15-2 : Climatiseur performant (France d'outre mer) PDF – 121.23 Ko","Tertiaire_BAT/BAT-TH-115 vA15-2.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-115%20vA15-2.pdf","3"
"Tertiaire_BAT","BAT-TH-116","BAT-TH-116 vA62-6 à compter du 01-01-2025 : Système de gestion technique du bâtiment pour le chauffage, l’eau chaude sanitaire, le refroidissement / climatisation, l’éclairage et les auxiliaires PDF – 166.13 Ko","Tertiaire_BAT/BAT-TH-116 vA62-6 à compter du 01-01-2025_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-116%20vA62-6%20%C3%A0%20compter%20du%2001-01-2025_1.pdf","3"
"Tertiaire_BAT","BAT-TH-121","BAT-TH-121 vA35-3 à compter du 01-10-2020 : Chauffe-eau solaire (France d'outre mer) PDF – 174.3 Ko","Tertiaire_BAT/BAT-TH-121 vA35-3 à compter du 01-10-2020.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-121%20vA35-3%20%C3%A0%20compter%20du%2001-10-2020.pdf","3"
"Tertiaire_BAT","BAT-TH-122","BAT-TH-122 vA22-1 : Programmateur d’intermittence pour la climatisation (France d’outre-mer) PDF – 120.61 Ko","Tertiaire_BAT/BAT-TH-122 vA22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-122%20vA22-1.pdf","3"
"Tertiaire_BAT","BAT-TH-125","BAT-TH-125 v A32-2 à compter du 01-04-2020 : Ventilation mécanique simple flux à débit d’air constant ou modulé PDF – 146.09 Ko","Tertiaire_BAT/BAT-TH-125 v A32-2 à compter du 01-04-2020_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-125%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020_0.pdf","3"
"Tertiaire_BAT","BAT-TH-126","BAT-TH-126 v A32-2 à compter du 01-04-2020 : Ventilation mécanique double flux avec échangeur à débit d’air constant ou modulé PDF – 157.38 Ko","Tertiaire_BAT/BAT-TH-126 v A32-2 à compter du 01-04-2020_0.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-126%20v%20A32-2%20%C3%A0%20compter%20du%2001-04-2020_0.pdf","3"
"Tertiaire_BAT","BAT-TH-127","BAT-TH-127 vA79-5 à compter du 01-01-2026 : Raccordement d'un bâtiment tertiaire à un réseau de chaleur PDF – 131.77 Ko","Tertiaire_BAT/BAT-TH-127 vA79-5 à compter du 01-01-2026_1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-127%20vA79-5%20%C3%A0%20compter%20du%2001-01-2026_1.pdf","5"
"Tertiaire_BAT","BAT-TH-134","BAT-TH-134 vA22-1 : Système de régulation sur un groupe de production de froid permettant d’avoir une haute pression flottante (France métropolitaine) PDF – 157.16 Ko","Tertiaire_BAT/BAT-TH-134 vA22-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-134%20vA22-1.pdf","3"
"Tertiaire_BAT","BAT-TH-135","BAT-TH-135 vA26-1 : Système de régulation sur un groupe de production de froid permettant d’avoir une haute pression flottante (France d’outre-mer) PDF – 146.88 Ko","Tertiaire_BAT/BAT-TH-135 vA26-1.pdf","https://www.ecologie.gouv.fr/sites/default/files/documents/BAT-TH-135%20vA26-1.pdf","3"
